id,county,gender,description,price,quantity,total,trnref,sdatetime,paymentmode,branch,transaction_id,dob_new,supermarket_name,branch_name,county_name,sub_county_name,month_date,total_new,quantity_new,price_new,customer_type,month_name,year,quarter_date,age,age_group,item_type,class_name,subclass_name,nova,standard_uom,uom_criteria,conversion,quantity_uom,price_uom,class_name_uom,weight
,NAK,,JOGOO MAIZE MEAL 2KG,110,1.0,458,43,2020-11-07,Cash,001_003,001_003-43,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,1,110.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,55.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,KENSALT TABLE SALT 500G,17,1.0,458,43,2020-11-07,Cash,001_003,001_003-43,,A,A1,Nakuru,Gilgil,2020-11-01,17.0,1,17.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,34.0,SALT (KGS),3
,NAK,,KABRAS SUGAR 500G WHITE,65,1.0,458,43,2020-11-07,Cash,001_003,001_003-43,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,500G,0.5,0.5,130.0,SUGAR (KGS),3
,NAK,,NDOVU HOME BAKING 2KG,114,1.0,434,44,2020-11-07,Cash,001_003,001_003-44,,A,A1,Nakuru,Gilgil,2020-11-01,114.0,1,114.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,57.0,WHEAT FLOUR (KGS),5
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,2.0,434,44,2020-11-07,Cash,001_003,001_003-44,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,2,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,2.0,105.0,SUGAR (KGS),3
,NAK,,PIKA VEGE OIL 5L,764,1.0,854,46,2020-11-07,Cash,001_003,001_003-46,,A,A1,Nakuru,Gilgil,2020-11-01,764.0,1,764.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,5L,5.0,5.0,152.8,COOKING OIL (LTRS),3
,NAK,,MEGA SPAGHETTI 400G,45,1.0,854,46,2020-11-07,Cash,001_003,001_003-46,,A,A1,Nakuru,Gilgil,2020-11-01,45.0,1,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,0.4,112.5,PASTAS (KGS),5
,NAK,,RANEE STANDARD SPAGHETTI 400G,45,1.0,854,46,2020-11-07,Cash,001_003,001_003-46,,A,A1,Nakuru,Gilgil,2020-11-01,45.0,1,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,0.4,112.5,PASTAS (KGS),5
,NAK,,KINANGOP FRESH MILK 500ML POUCH,42,1.0,59,47,2020-11-07,Cash,001_003,001_003-47,,A,A1,Nakuru,Gilgil,2020-11-01,42.0,1,42.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,0.5,84.0,WHOLE MILK (LTRS),5
,NAK,,KENSALT TABLE SALT 500G,17,1.0,59,47,2020-11-07,Cash,001_003,001_003-47,,A,A1,Nakuru,Gilgil,2020-11-01,17.0,1,17.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,34.0,SALT (KGS),3
,NAK,,DL HOT DOG PLAIN PC,100,1.0,260,49,2020-11-07,Cash,001_003,001_003-49,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED HOT DOG,Ultra-processed foods,PCS,,,1.0,100.0,FAST FOODS (PCS),1
,NAK,,DL CHICKEN BURGAR PC,150,1.0,260,49,2020-11-07,Cash,001_003,001_003-49,,A,A1,Nakuru,Gilgil,2020-11-01,150.0,1,150.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED CHICKEN BURGER,Ultra-processed foods,PCS,,,1.0,150.0,FAST FOODS (PCS),1
,NAK,,JOY SUPER BITES MANDAZI 180G,37,1.0,37,52,2020-11-07,Cash,001_003,001_003-52,,A,A1,Nakuru,Gilgil,2020-11-01,37.0,1,37.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,0.18,205.5555555555556,PASTRIES (KGS),1
,NAK,,FRY MATE 500G REFILL,63,1.0,181,53,2020-11-07,MPESA,001_003,001_003-53,,A,A1,Nakuru,Gilgil,2020-11-01,63.0,1,63.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,126.0,COOKING FAT (KGS),3
,NAK,,AJAB ATTA MARK 2KG,118,1.0,181,53,2020-11-07,MPESA,001_003,001_003-53,,A,A1,Nakuru,Gilgil,2020-11-01,118.0,1,118.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR - ATTA,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,59.0,WHEAT FLOUR (KGS),5
,NAK,,AVENA VEG OIL 5LTR,780,1.0,1232,54,2020-11-07,Cash,001_003,001_003-54,,A,A1,Nakuru,Gilgil,2020-11-01,780.0,1,780.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,5LTR,5.0,5.0,156.0,COOKING OIL (LTRS),3
,NAK,,WHITE BREAD 600G,59,1.0,1232,54,2020-11-07,Cash,001_003,001_003-54,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,FRESH FRI 2L,335,1.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,335.0,1,335.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,2L,2.0,2.0,167.5,COOKING OIL (LTRS),3
,NAK,,FRESHA ESL WHOLE MILK 500ML,43,3.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,129.0,3,43.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.5,86.0,WHOLE MILK (LTRS),5
,NAK,,PEMBE WHEAT 2KG,107,2.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,214.0,2,107.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,4.0,53.5,WHEAT FLOUR (KGS),5
,NAK,,AJAB MAIZE MEAL 2KG,112,1.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,112.0,1,112.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,56.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,GOLDEN LONG GRAIN RICE 1KG,109,1.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,109.0,1,109.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,109.0,CEREAL GRAINS (KGS),5
,NAK,,PILAU MASALA 50G PKT CHARSCO,60,1.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,1,60.0,No-Loyalty card,November,2020,2020.4,,,Food Item,HERBS AND SPICES,SPICES - PILAU MASALA,Unprocessed/Minimally processed foods,KGS,50G,0.05,0.05,1200.0,HERBS AND SPICES (KGS),5
,NAK,,BRANDED SUGAR 1KG BROWN,110,1.0,2084,55,2020-11-07,MPESA,001_003,001_003-55,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,1,110.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,110.0,SUGAR (KGS),3
,NAK,,BUTTERFLY STANDARD SPAGHETTI 400GM,47,1.0,507,56,2020-11-07,MPESA,001_003,001_003-56,,A,A1,Nakuru,Gilgil,2020-11-01,47.0,1,47.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400GM,0.4,0.4,117.5,PASTAS (KGS),5
,NAK,,PEPTANG S-BERRY JAM 500G PET,154,1.0,507,56,2020-11-07,MPESA,001_003,001_003-56,,A,A1,Nakuru,Gilgil,2020-11-01,154.0,1,154.0,No-Loyalty card,November,2020,2020.4,,,Food Item,JAM/OTHER SPREADS,FRUIT JAM,Ultra-processed foods,KGS,500G,0.5,0.5,308.0,JAM/OTHER SPREADS (KGS),1
,NAK,,CHIGS SALTED CRISPS 50G PLN,45,1.0,507,56,2020-11-07,MPESA,001_003,001_003-56,,A,A1,Nakuru,Gilgil,2020-11-01,45.0,1,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,50G,0.05,0.05,900.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,AJAB SELF RAISING 2KG,118,1.0,507,56,2020-11-07,MPESA,001_003,001_003-56,,A,A1,Nakuru,Gilgil,2020-11-01,118.0,1,118.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,59.0,WHEAT FLOUR (KGS),5
,NAK,,EXE SELF RAISING 2KG,129,1.0,433,58,2020-11-07,Cash,001_003,001_003-58,,A,A1,Nakuru,Gilgil,2020-11-01,129.0,1,129.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,64.5,WHEAT FLOUR (KGS),5
,NAK,,AJAB MAIZE MEAL 2KG,112,1.0,433,58,2020-11-07,Cash,001_003,001_003-58,,A,A1,Nakuru,Gilgil,2020-11-01,112.0,1,112.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,56.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,KENSALT TABLE SALT 1KG,32,1.0,433,58,2020-11-07,Cash,001_003,001_003-58,,A,A1,Nakuru,Gilgil,2020-11-01,32.0,1,32.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,32.0,SALT (KGS),3
,NAK,,FESTIVE CREAM ROLL 70G CHOC,25,1.0,433,58,2020-11-07,Cash,001_003,001_003-58,,A,A1,Nakuru,Gilgil,2020-11-01,25.0,1,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.07,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,FRESH FRI 2L,335,1.0,1548,60,2020-11-07,Cash,001_003,001_003-60,,A,A1,Nakuru,Gilgil,2020-11-01,335.0,1,335.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,2L,2.0,2.0,167.5,COOKING OIL (LTRS),3
,NAK,,BRANDED SUGAR 2KG BROWN,210,1.0,1548,60,2020-11-07,Cash,001_003,001_003-60,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,JAMBY FAMILY PORRIDGE 500G,85,1.0,150,61,2020-11-07,Cash,001_003,001_003-61,,A,A1,Nakuru,Gilgil,2020-11-01,85.0,1,85.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PORRIDGE FLOUR,PORRIDGE FLOUR - MILLET,Unprocessed/Minimally processed foods,KGS,500G,0.5,0.5,170.0,PORRIDGE FLOUR (KGS),5
,NAK,,FESTIVE CREAM ROLL 70G CHOC,25,1.0,150,61,2020-11-07,Cash,001_003,001_003-61,,A,A1,Nakuru,Gilgil,2020-11-01,25.0,1,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.07,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,DL BEEF SAUSAGE PC,40,1.0,150,61,2020-11-07,Cash,001_003,001_003-61,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,1,40.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED BEEF SAUSAGE,Ultra-processed foods,PCS,,,1.0,40.0,FAST FOODS (PCS),1
,NAK,,B/SIDE DAIRY BEST 500ML (FINO),53,2.0,165,65,2020-11-07,MPESA,001_003,001_003-65,,A,A1,Nakuru,Gilgil,2020-11-01,106.0,2,53.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,106.0,WHOLE MILK (LTRS),5
,NAK,,WHITE BREAD 600G,59,1.0,165,65,2020-11-07,MPESA,001_003,001_003-65,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,CLUB SODA ORANGE 1.25L,90,1.0,3746,66,2020-11-07,Cash,001_003,001_003-66,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,1.25L,1.25,1.25,72.0,SODAS AND CARBONATED DRINKS (LTRS),1
,NAK,,JOY SUPER BITES MANDAZI 180G,37,2.0,3746,66,2020-11-07,Cash,001_003,001_003-66,,A,A1,Nakuru,Gilgil,2020-11-01,74.0,2,37.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,0.36,205.5555555555556,PASTRIES (KGS),1
,NAK,,INDOMIE CHICKEN NOODLES 5 IN 1,100,1.0,139,67,2020-11-07,Cash,001_003,001_003-67,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,,,1.0,100.0,NOODLES (KGS),1
,NAK,,BROWN BREAD 400G,39,1.0,139,67,2020-11-07,Cash,001_003,001_003-67,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,MAMA MAIZE 2KG,94,2.0,188,68,2020-11-07,Cash,001_003,001_003-68,,A,A1,Nakuru,Gilgil,2020-11-01,188.0,2,94.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,4.0,47.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,DISNEY S/BERRY YOGHURT 150ML CUP,55,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,150ML,0.15,0.15,366.6666666666667,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,DISNEY VANILLA YOGHURT 150ML CUP,55,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,150ML,0.15,0.15,366.6666666666667,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,SOKO MAIZE MEAL 2KG,100,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,50.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,WEETABIX CORNFLAKES 100G,100,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREAKFAST CEREALS,CORN FLAKE CEREALS,Ultra-processed foods,KGS,100G,0.1,0.1,1000.0,BREAKFAST CEREALS (KGS),1
,NAK,,BLUE BAND 250G,100,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARGARINE,MARGARINE,Ultra-processed foods,KGS,250G,0.25,0.25,400.0,MARGARINE (KGS),1
,NAK,,ZESTA RED PLUM JAM 200G JAR,53,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,53.0,1,53.0,No-Loyalty card,November,2020,2020.4,,,Food Item,JAM/OTHER SPREADS,FRUIT JAM,Ultra-processed foods,KGS,200G,0.2,0.2,265.0,JAM/OTHER SPREADS (KGS),1
,NAK,,EXECUTIVE TOMATO SAUCE 400G,55,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,KGS,400G,0.4,0.4,137.5,TABLE SAUCES (KGS),1
,NAK,,INDOMIE SUPA MOJO NOODLES 120G,30,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,30.0,1,30.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,120G,0.12,0.12,250.0,NOODLES (KGS),1
,NAK,,KABRAS SUGAR 500G WHITE,65,1.0,855,69,2020-11-07,MPESA,001_003,001_003-69,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,500G,0.5,0.5,130.0,SUGAR (KGS),3
,NAK,,DL BEEF SAMOSA PC,40,2.5,300,70,2020-11-07,Cash,001_003,001_003-70,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED BEEF SAMOSA,Ultra-processed foods,PCS,,,2.5,40.0,FAST FOODS (PCS),1
,NAK,,DL HOT DOG PLAIN PC,100,2.0,300,70,2020-11-07,Cash,001_003,001_003-70,,A,A1,Nakuru,Gilgil,2020-11-01,200.0,2,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED HOT DOG,Ultra-processed foods,PCS,,,2.0,100.0,FAST FOODS (PCS),1
,NAK,,CADBURY DAIRY FRUIT & NUT 35G/37G,69,2.0,280,71,2020-11-07,MPESA,001_003,001_003-71,,A,A1,Nakuru,Gilgil,2020-11-01,138.0,2,69.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,35G,0.035,0.07,1971.4285714285716,CHOCOLATE (KGS),1
,NAK,,CHIGS SALTED CRISPS 50G PLN,45,2.0,280,71,2020-11-07,MPESA,001_003,001_003-71,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,2,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,50G,0.05,0.1,900.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,QUENCHER LIFE WATER 1L,42,1.0,280,71,2020-11-07,MPESA,001_003,001_003-71,,A,A1,Nakuru,Gilgil,2020-11-01,42.0,1,42.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WATER,MINERAL WATER,Unprocessed/Minimally processed foods,LTRS,1L,1.0,1.0,42.0,WATER (LTRS),5
,NAK,,TOP FRY VEGETABLE OIL 3L,525,1.0,525,72,2020-11-07,Cash,001_003,001_003-72,,A,A1,Nakuru,Gilgil,2020-11-01,525.0,1,525.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,3L,3.0,3.0,175.0,COOKING OIL (LTRS),3
,NAK,,KINANGOP GOLD TFA 500ML L/LIFE,47,2.0,283,73,2020-11-07,Cash,001_003,001_003-73,,A,A1,Nakuru,Gilgil,2020-11-01,94.0,2,47.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,LONG LIFE/UHT MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,94.0,WHOLE MILK (LTRS),5
,NAK,,ORCHID VALLEY APPLE 1 LTR,189,1.0,283,73,2020-11-07,Cash,001_003,001_003-73,,A,A1,Nakuru,Gilgil,2020-11-01,189.0,1,189.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,LTRS,1 LTR,1.0,1.0,189.0,FRESH/FRUIT JUICES - NO ADDED SUGAR (LTRS),5
,NAK,,PIKA COOKING FAT YELLOW 2KG,300,1.0,655,74,2020-11-07,Cash,001_003,001_003-74,,A,A1,Nakuru,Gilgil,2020-11-01,300.0,1,300.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,150.0,COOKING FAT (KGS),3
,NAK,,BLUE BAND 250G,100,1.0,655,74,2020-11-07,Cash,001_003,001_003-74,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARGARINE,MARGARINE,Ultra-processed foods,KGS,250G,0.25,0.25,400.0,MARGARINE (KGS),1
,NAK,,BRAVA MALT COFEE CAPUCINO 300ML,34,1.0,655,74,2020-11-07,Cash,001_003,001_003-74,,A,A1,Nakuru,Gilgil,2020-11-01,34.0,1,34.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MALT DRINKS,MALT DRINKS,Processed foods,LTRS,300ML,0.3,0.3,113.33333333333334,MALT DRINKS (LTRS),2
,NAK,,GOLDEN BARREL WHITE 600G,71,1.0,655,74,2020-11-07,Cash,001_003,001_003-74,,A,A1,Nakuru,Gilgil,2020-11-01,71.0,1,71.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,118.33333333333334,BREADS (KGS),1
,NAK,,QUEEN CAKE 1PC,20,2.0,40,77,2020-11-07,Cash,001_003,001_003-77,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,2,20.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CUPCAKES/MUFFINS/QUEENCAKES,CUPCAKES,Ultra-processed foods,PCS,,,2.0,20.0,CUPCAKES/MUFFINS/QUEENCAKES (PCS),1
,NAK,,TUZO YOGHURT VANILLA 500ML TR,102,1.0,1496,79,2020-11-07,MPESA,001_003,001_003-79,,A,A1,Nakuru,Gilgil,2020-11-01,102.0,1,102.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,500ML,0.5,0.5,204.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,KENSALT TABLE SALT 500G,17,1.0,1496,79,2020-11-07,MPESA,001_003,001_003-79,,A,A1,Nakuru,Gilgil,2020-11-01,17.0,1,17.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,34.0,SALT (KGS),3
,NAK,,KETEPA TEA BAG ECONOMY 50S UNTAGGED,103,1.0,1496,79,2020-11-07,MPESA,001_003,001_003-79,,A,A1,Nakuru,Gilgil,2020-11-01,103.0,1,103.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,PACK,,,1.0,103.0,TEA (PACK),5
,NAK,,MB APPLE PINK LADY 4PACK,149,1.0,1496,79,2020-11-07,MPESA,001_003,001_003-79,,A,A1,Nakuru,Gilgil,2020-11-01,149.0,1,149.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUITS,APPLES,Unprocessed/Minimally processed foods,PCS,APPLE PINK LADY 4PACK,4.0,4.0,37.25,FRUITS (PCS),5
,NAK,,BONES KITE,120,1.26,521,81,2020-11-07,Cash,001_003,001_003-81,,A,A1,Nakuru,Gilgil,2020-11-01,151.2,1,151.2,No-Loyalty card,November,2020,2020.4,,,Food Item,RED MEAT,BEEF BONES,Unprocessed/Minimally processed foods,KGS,,,1.26,120.0,RED MEAT (KGS),5
,NAK,,BLUE BAND SPREAD FOR BREAD 250G,75,1.0,599,82,2020-11-07,Cash,001_003,001_003-82,,A,A1,Nakuru,Gilgil,2020-11-01,75.0,1,75.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARGARINE,MARGARINE,Ultra-processed foods,KGS,250G,0.25,0.25,300.0,MARGARINE (KGS),1
,NAK,,BRAVA MALT COFEE CAPUCINO 300ML,34,1.0,599,82,2020-11-07,Cash,001_003,001_003-82,,A,A1,Nakuru,Gilgil,2020-11-01,34.0,1,34.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MALT DRINKS,MALT DRINKS,Processed foods,LTRS,300ML,0.3,0.3,113.33333333333334,MALT DRINKS (LTRS),2
,NAK,,GOLDEN BARREL WHITE 400G,49,1.0,599,82,2020-11-07,Cash,001_003,001_003-82,,A,A1,Nakuru,Gilgil,2020-11-01,49.0,1,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,122.5,BREADS (KGS),1
